uuid,unitsSold,unitPrice,unitCost,totalRevenue,totalCost,totalProfit
595603024,1025,152.58,97.44,156394.5,99876,56518.5
780922210,1091,651.21,524.96,710470.11,572731.36,137738.75
833924806,5736,255.28,159.42,1464286.08,914433.12,549852.96
470284640,6531,651.21,524.96,4253052.51,3428513.76,824538.75
825988042,7072,9.33,6.92,65981.76,48938.24,17043.52
407333838,7990,154.06,90.93,1230939.4,726530.7,504408.7
940933358,1945,255.28,159.42,496519.6,310071.9,186447.7
623710429,8631,152.58,97.44,1316917.98,841004.64,475913.34
872901380,9771,9.33,6.92,91163.43,67615.32,23548.11
476055037,4119,668.27,502.54,2752604.13,2069962.26,682641.87
541032731,2463,205.7,117.11,506639.1,288441.93,218197.17
446008288,2619,47.45,31.79,124271.55,83258.01,41013.54
989468038,4435,205.7,117.11,912279.5,519382.85,392896.65
340210807,4793,109.28,35.84,523779.04,171781.12,351997.92
787347924,2602,668.27,502.54,1738838.54,1307609.08,431229.46
190303218,3806,152.58,97.44,580719.48,370856.64,209862.84
528813016,6378,255.28,159.42,1628175.84,1016780.76,611395.08
252926146,5322,152.58,97.44,812030.76,518575.68,293455.08
133003938,7676,152.58,97.44,1171204.08,747949.44,423254.64
109720218,7505,152.58,97.44,1145112.9,731287.2,413825.7
644061315,910,205.7,117.11,187187,106570.1,80616.9
467326056,1020,255.28,159.42,260385.6,162608.4,97777.2
631125771,2996,47.45,31.79,142160.2,95242.84,46917.36
457384288,9030,205.7,117.11,1857471,1057503.3,799967.7
688337934,3346,81.73,56.67,273468.58,189617.82,83850.76
336535537,7199,81.73,56.67,588374.27,407967.33,180406.94
734838426,3875,255.28,159.42,989210,617752.5,371457.5
586420428,3691,152.58,97.44,563172.78,359651.04,203521.74
914767873,8997,152.58,97.44,1372762.26,876667.68,496094.58
113679587,9171,152.58,97.44,1399311.18,893622.24,505688.94
697266900,5625,651.21,524.96,3663056.25,2952900,710156.25
749953639,6802,154.06,90.93,1047916.12,618505.86,429410.26
676476132,3175,47.45,31.79,150653.75,100933.25,49720.5
951883208,2249,152.58,97.44,343152.42,219142.56,124009.86
771536195,3560,154.06,90.93,548453.6,323710.8,224742.8
301108920,3676,109.28,35.84,401713.28,131747.84,269965.44
226587712,1194,437.2,263.33,522016.8,314416.02,207600.78
404271399,1746,47.45,31.79,82847.7,55505.34,27342.36
310771310,2991,47.45,31.79,141922.95,95083.89,46839.06
393011271,9624,9.33,6.92,89791.92,66598.08,23193.84
718227612,8366,109.28,35.84,914236.48,299837.44,614399.04
523969161,2973,9.33,6.92,27738.09,20573.16,7164.93
468097245,9232,421.89,364.69,3894888.48,3366818.08,528070.4
378785693,9959,437.2,263.33,4354074.8,2622503.47,1731571.33
604520833,3,152.58,97.44,457.74,292.32,165.42
664101493,1244,205.7,117.11,255890.8,145684.84,110205.96
596639001,7594,9.33,6.92,70852.02,52550.48,18301.54
511557185,9994,109.28,35.84,1092144.32,358184.96,733959.36
138592374,1418,109.28,35.84,154959.04,50821.12,104137.92
177793395,1871,81.73,56.67,152916.83,106029.57,46887.26
949521577,3390,154.06,90.93,522263.4,308252.7,214010.7
144450747,5041,205.7,117.11,1036933.7,590351.51,446582.19
473567235,7923,81.73,56.67,647546.79,448996.41,198550.38
218169867,167,205.7,117.11,34351.9,19557.37,14794.53
879869973,1933,255.28,159.42,493456.24,308158.86,185297.38
430591380,413,651.21,524.96,268949.73,216808.48,52141.25
962570416,4832,668.27,502.54,3229080.64,2428273.28,800807.36
138355910,1443,81.73,56.67,117936.39,81774.81,36161.58
640809190,8534,81.73,56.67,697483.82,483621.78,213862.04
723104083,1422,255.28,159.42,363008.16,226695.24,136312.92
958726918,7455,9.33,6.92,69555.15,51588.6,17966.55
191476523,1013,81.73,56.67,82792.49,57406.71,25385.78
485464227,8508,205.7,117.11,1750095.6,996371.88,753723.72
375113856,3381,205.7,117.11,695471.7,395948.91,299522.79
715161740,1106,154.06,90.93,170390.36,100568.58,69821.78
630656707,4189,205.7,117.11,861677.3,490573.79,371103.51
666960084,7165,47.45,31.79,339979.25,227775.35,112203.9
539745700,1602,152.58,97.44,244433.16,156098.88,88334.28
484999883,1098,651.21,524.96,715028.58,576406.08,138622.5
809021461,6283,154.06,90.93,967958.98,571313.19,396645.79
538421761,9819,437.2,263.33,4292866.8,2585637.27,1707229.53
570124614,1397,421.89,364.69,589380.33,509471.93,79908.4
521366345,2742,421.89,364.69,1156822.38,999979.98,156842.4
979695785,2609,668.27,502.54,1743516.43,1311126.86,432389.57
352974259,1782,437.2,263.33,779090.4,469254.06,309836.34
719375598,8080,9.33,6.92,75386.4,55913.6,19472.8
177386128,1352,47.45,31.79,64152.4,42980.08,21172.32
495804679,8477,9.33,6.92,79090.41,58660.84,20429.57
363742578,8367,205.7,117.11,1721091.9,979859.37,741232.53
340623652,6963,154.06,90.93,1072719.78,633145.59,439574.19
606184232,2240,152.58,97.44,341779.2,218265.6,123513.6
510473144,9202,9.33,6.92,85854.66,63677.84,22176.82
823851716,4885,205.7,117.11,1004844.5,572082.35,432762.15
586993777,3358,205.7,117.11,690740.6,393255.38,297485.22
260885655,718,421.89,364.69,302917.02,261847.42,41069.6
376826179,95,47.45,31.79,4507.75,3020.05,1487.7
186426675,6651,651.21,524.96,4331197.71,3491508.96,839688.75
811610972,2577,421.89,364.69,1087210.53,939806.13,147404.4
294615399,2099,205.7,117.11,431764.3,245813.89,185950.41
347988784,6469,651.21,524.96,4212677.49,3395966.24,816711.25
504592454,8975,154.06,90.93,1382688.5,816096.75,566591.75
367600238,9934,47.45,31.79,471368.3,315801.86,155566.44
960498464,1695,47.45,31.79,80427.75,53884.05,26543.7
677085959,3637,205.7,117.11,748130.9,425929.07,322201.83
231474053,7171,205.7,117.11,1475074.7,839795.81,635278.89
408086574,741,81.73,56.67,60561.93,41992.47,18569.46
711659848,4819,205.7,117.11,991268.3,564353.09,426915.21
717242705,6910,205.7,117.11,1421387,809230.1,612156.9
520196473,6551,152.58,97.44,999551.58,638329.44,361222.14
286194980,309,109.28,35.84,33767.52,11074.56,22692.96
701224553,6783,47.45,31.79,321853.35,215631.57,106221.78
721584022,1602,81.73,56.67,130931.46,90785.34,40146.12
723884713,2428,109.28,35.84,265331.84,87019.52,178312.32
255050456,3953,421.89,364.69,1667731.17,1441619.57,226111.6
282317578,2900,421.89,364.69,1223481,1057601,165880
943234908,3025,47.45,31.79,143536.25,96164.75,47371.5
195663774,114,437.2,263.33,49840.8,30019.62,19821.18
567778003,6983,205.7,117.11,1436403.1,817779.13,618623.97
608063924,8482,9.33,6.92,79137.06,58695.44,20441.62
735320365,6491,437.2,263.33,2837865.2,1709275.03,1128590.17
988658654,4921,437.2,263.33,2151461.2,1295846.93,855614.27
577502620,4713,152.58,97.44,719109.54,459234.72,259874.82
131588590,8843,437.2,263.33,3866159.6,2328627.19,1537532.41
350965392,7314,81.73,56.67,597773.22,414484.38,183288.84
655994355,2162,205.7,117.11,444723.4,253191.82,191531.58
537349307,2456,152.58,97.44,374736.48,239312.64,135423.84
906016576,9293,668.27,502.54,6210233.11,4670104.22,1540128.89
943294990,804,421.89,364.69,339199.56,293210.76,45988.8
350795876,7150,437.2,263.33,3125980,1882809.5,1243170.5
700443065,5523,651.21,524.96,3596632.83,2899354.08,697278.75
484472882,5147,109.28,35.84,562464.16,184468.48,377995.68
965434157,2276,255.28,159.42,581017.28,362839.92,218177.36
326188218,5197,421.89,364.69,2192562.33,1895293.93,297268.4
419908893,9227,668.27,502.54,6166127.29,4636936.58,1529190.71
920082509,1716,152.58,97.44,261827.28,167207.04,94620.24
670507895,7041,651.21,524.96,4585169.61,3696243.36,888926.25
835296380,1616,154.06,90.93,248960.96,146942.88,102018.08
848871791,8882,47.45,31.79,421450.9,282358.78,139092.12
665970456,4312,205.7,117.11,886978.4,504978.32,382000.08
311641204,412,152.58,97.44,62862.96,40145.28,22717.68
331245362,1719,255.28,159.42,438826.32,274042.98,164783.34
440456759,9798,651.21,524.96,6380555.58,5143558.08,1236997.5
875261723,8249,668.27,502.54,5512559.23,4145452.46,1367106.77
141959083,7702,81.73,56.67,629484.46,436472.34,193012.12
867160165,818,81.73,56.67,66855.14,46356.06,20499.08
347788798,7289,9.33,6.92,68006.37,50439.88,17566.49
901081311,8839,152.58,97.44,1348654.62,861272.16,487382.46
414586532,4223,47.45,31.79,200381.35,134249.17,66132.18
896165788,4226,651.21,524.96,2752013.46,2218480.96,533532.5
823992908,6667,109.28,35.84,728569.76,238945.28,489624.48
996554219,1394,152.58,97.44,212696.52,135831.36,76865.16
482648551,5287,152.58,97.44,806690.46,515165.28,291525.18
671387231,7256,81.73,56.67,593032.88,411197.52,181835.36
322194087,3245,205.7,117.11,667496.5,380021.95,287474.55
514805448,1227,152.58,97.44,187215.66,119558.88,67656.78
599270141,6207,152.58,97.44,947064.06,604810.08,342253.98
445949494,5220,651.21,524.96,3399316.2,2740291.2,659025
895517337,2335,651.21,524.96,1520575.35,1225781.6,294793.75
608959996,3650,205.7,117.11,750805,427451.5,323353.5
117576301,2295,47.45,31.79,108897.75,72958.05,35939.7
472977578,3431,437.2,263.33,1500033.2,903485.23,596547.97
997087657,9250,205.7,117.11,1902725,1083267.5,819457.5
632142865,3976,109.28,35.84,434497.28,142499.84,291997.44
190692031,8864,651.21,524.96,5772325.44,4653245.44,1119080
105596482,7201,47.45,31.79,341687.45,228919.79,112767.66
880030047,9302,9.33,6.92,86787.66,64369.84,22417.82
837479054,7518,437.2,263.33,3286869.6,1979714.94,1307154.66
171742331,1227,421.89,364.69,517659.03,447474.63,70184.4
496931207,1842,47.45,31.79,87402.9,58557.18,28845.72
797469508,7804,205.7,117.11,1605282.8,913926.44,691356.36
578093564,9587,651.21,524.96,6243150.27,5032791.52,1210358.75
313852202,4696,421.89,364.69,1981195.44,1712584.24,268611.2
100106751,2667,421.89,364.69,1125180.63,972628.23,152552.4
102531039,68,47.45,31.79,3226.6,2161.72,1064.88
107111394,5497,152.58,97.44,838732.26,535627.68,303104.58
870146644,4583,651.21,524.96,2984495.43,2405891.68,578603.75
968248116,4989,109.28,35.84,545197.92,178805.76,366392.16
848339641,1406,152.58,97.44,214527.48,137000.64,77526.84
577657544,559,421.89,364.69,235836.51,203861.71,31974.8
293750655,6202,668.27,502.54,4144610.54,3116753.08,1027857.46
654480302,4120,255.28,159.42,1051753.6,656810.4,394943.2
588020312,7132,437.2,263.33,3118110.4,1878069.56,1240040.84
442857015,87,109.28,35.84,9507.36,3118.08,6389.28
637789237,4863,651.21,524.96,3166834.23,2552880.48,613953.75
311928308,5373,154.06,90.93,827764.38,488566.89,339197.49
474698054,2558,205.7,117.11,526180.6,299567.38,226613.22
855834805,9392,152.58,97.44,1433031.36,915156.48,517874.88
355387389,5881,152.58,97.44,897322.98,573044.64,324278.34
193717133,4059,205.7,117.11,834936.3,475349.49,359586.81
761497867,2996,152.58,97.44,457129.68,291930.24,165199.44
269715917,3788,152.58,97.44,577973.04,369102.72,208870.32
599670112,4567,437.2,263.33,1996692.4,1202628.11,794064.29
552971780,5493,651.21,524.96,3577096.53,2883605.28,693491.25
801544749,3758,81.73,56.67,307141.34,212965.86,94175.48
737625348,8587,205.7,117.11,1766345.9,1005623.57,760722.33
723762404,6234,81.73,56.67,509504.82,353280.78,156224.04
742817246,4985,81.73,56.67,407424.05,282499.95,124924.1
847963702,158,81.73,56.67,12913.34,8953.86,3959.48
712688100,9101,109.28,35.84,994557.28,326179.84,668377.44
980789268,6194,651.21,524.96,4033594.74,3251602.24,781992.5
116378533,7849,152.58,97.44,1197600.42,764806.56,432793.86
253879725,7507,255.28,159.42,1916386.96,1196765.94,719621.02
448029172,643,255.28,159.42,164145.04,102507.06,61637.98
723875701,9761,152.58,97.44,1489333.38,951111.84,538221.54
726780641,9397,9.33,6.92,87674.01,65027.24,22646.77
172417819,1119,437.2,263.33,489226.8,294666.27,194560.53
196773564,8525,437.2,263.33,3727130,2244888.25,1482241.75
206146705,2246,205.7,117.11,462002.2,263029.06,198973.14
127148568,4942,437.2,263.33,2160642.4,1301376.86,859265.54
856702983,6305,9.33,6.92,58825.65,43630.6,15195.05
212046277,8060,651.21,524.96,5248752.6,4231177.6,1017575
580727279,8962,9.33,6.92,83615.46,62017.04,21598.42
370607316,9795,152.58,97.44,1494521.1,954424.8,540096.3
759860217,8379,651.21,524.96,5456488.59,4398639.84,1057848.75
746972310,4561,255.28,159.42,1164332.08,727114.62,437217.46
300742423,5221,668.27,502.54,3489037.67,2623761.34,865276.33
810281884,9271,154.06,90.93,1428290.26,843012.03,585278.23
135014522,2652,47.45,31.79,125837.4,84307.08,41530.32
254676663,3339,205.7,117.11,686832.3,391030.29,295802.01
519317138,6336,81.73,56.67,517841.28,359061.12,158780.16
799297273,8680,255.28,159.42,2215830.4,1383765.6,832064.8
135290896,4438,255.28,159.42,1132932.64,707505.96,425426.68
788284337,9708,47.45,31.79,460644.6,308617.32,152027.28
589576423,7620,437.2,263.33,3331464,2006574.6,1324889.4
590778481,3336,255.28,159.42,851614.08,531825.12,319788.96
113814342,9048,152.58,97.44,1380543.84,881637.12,498906.72
800920331,8979,668.27,502.54,6000396.33,4512306.66,1488089.67
764645278,4385,81.73,56.67,358386.05,248497.95,109888.1
437850511,8551,81.73,56.67,698873.23,484585.17,214288.06
323709857,1795,668.27,502.54,1199544.65,902059.3,297485.35
545709645,6466,81.73,56.67,528466.18,366428.22,162037.96
397648704,1943,437.2,263.33,849479.6,511650.19,337829.41
593638360,9638,255.28,159.42,2460388.64,1536489.96,923898.68
118102443,7992,109.28,35.84,873365.76,286433.28,586932.48
275777280,7480,47.45,31.79,354926,237789.2,117136.8
641711699,5607,205.7,117.11,1153359.9,656635.77,496724.13
411267030,1908,154.06,90.93,293946.48,173494.44,120452.04
650117099,2951,9.33,6.92,27532.83,20420.92,7111.91
244248235,7335,47.45,31.79,348045.75,233179.65,114866.1
849959266,690,421.89,364.69,291104.1,251636.1,39468
143861520,675,47.45,31.79,32028.75,21458.25,10570.5
372878825,1985,651.21,524.96,1292651.85,1042045.6,250606.25
704247510,1343,668.27,502.54,897486.61,674911.22,222575.39
375516402,2503,668.27,502.54,1672679.81,1257857.62,414822.19
944546830,1252,255.28,159.42,319610.56,199593.84,120016.72
439512622,407,651.21,524.96,265042.47,213658.72,51383.75
108900105,4816,421.89,364.69,2031822.24,1756347.04,275475.2
371508109,6360,152.58,97.44,970408.8,619718.4,350690.4
366447961,8950,668.27,502.54,5981016.5,4497733,1483283.5
203143489,3528,81.73,56.67,288343.44,199931.76,88411.68
511331021,3067,81.73,56.67,250665.91,173806.89,76859.02
191059386,7573,437.2,263.33,3310915.6,1994198.09,1316717.51
462689912,9082,9.33,6.92,84735.06,62847.44,21887.62
816896426,6661,255.28,159.42,1700420.08,1061896.62,638523.46
364665257,1408,9.33,6.92,13136.64,9743.36,3393.28
987295234,1454,255.28,159.42,371177.12,231796.68,139380.44
586397683,6960,47.45,31.79,330252,221258.4,108993.6
733896434,5118,47.45,31.79,242849.1,162701.22,80147.88
822027814,5152,421.89,364.69,2173577.28,1878882.88,294694.4
313340651,3317,651.21,524.96,2160063.57,1741292.32,418771.25
990696275,7898,47.45,31.79,374760.1,251077.42,123682.68
207268512,4213,668.27,502.54,2815421.51,2117201.02,698220.49
336543691,9612,109.28,35.84,1050399.36,344494.08,705905.28
222320640,8473,668.27,502.54,5662251.71,4258021.42,1404230.29
128710687,7207,651.21,524.96,4693270.47,3783386.72,909883.75
390137660,9258,154.06,90.93,1426287.48,841829.94,584457.54
961337888,99,437.2,263.33,43282.8,26069.67,17213.13
967360198,2234,255.28,159.42,570295.52,356144.28,214151.24
953565919,201,109.28,35.84,21965.28,7203.84,14761.44
635628879,5565,437.2,263.33,2433018,1465431.45,967586.55
249535405,1926,47.45,31.79,91388.7,61227.54,30161.16
101584327,9915,668.27,502.54,6625897.05,4982684.1,1643212.95
118386971,2191,255.28,159.42,559318.48,349289.22,210029.26
296867167,8447,651.21,524.96,5500770.87,4434337.12,1066433.75
254261243,407,437.2,263.33,177940.4,107175.31,70765.09
578118026,6826,152.58,97.44,1041511.08,665125.44,376385.64
576298844,8490,651.21,524.96,5528772.9,4456910.4,1071862.5
526977527,3216,9.33,6.92,30005.28,22254.72,7750.56
328640401,853,154.06,90.93,131413.18,77563.29,53849.89
850086295,8280,109.28,35.84,904838.4,296755.2,608083.2
780426537,4410,154.06,90.93,679404.6,401001.3,278403.3
679084956,5184,255.28,159.42,1323371.52,826433.28,496938.24
725797879,8576,421.89,364.69,3618128.64,3127581.44,490547.2
270614135,9591,81.73,56.67,783872.43,543521.97,240350.46
983895051,5265,109.28,35.84,575359.2,188697.6,386661.6
106314456,9665,109.28,35.84,1056191.2,346393.6,709797.6
798858678,8890,152.58,97.44,1356436.2,866241.6,490194.6
892826545,6070,81.73,56.67,496101.1,343986.9,152114.2
539829385,6366,205.7,117.11,1309486.2,745522.26,563963.94
861791026,1970,152.58,97.44,300582.6,191956.8,108625.8
800947797,7107,668.27,502.54,4749394.89,3571551.78,1177843.11
269848525,3030,255.28,159.42,773498.4,483042.6,290455.8
601354539,3026,421.89,364.69,1276639.14,1103551.94,173087.2
498639667,7413,154.06,90.93,1142046.78,674064.09,467982.69
985190236,8539,9.33,6.92,79668.87,59089.88,20578.99
454805076,5784,255.28,159.42,1476539.52,922085.28,554454.24
521595513,558,9.33,6.92,5206.14,3861.36,1344.78
169985377,1305,668.27,502.54,872092.35,655814.7,216277.65
704710996,8499,668.27,502.54,5679626.73,4271087.46,1408539.27
800821197,9643,152.58,97.44,1471328.94,939613.92,531715.02
553677308,4274,651.21,524.96,2783271.54,2243679.04,539592.5
128953158,8960,152.58,97.44,1367116.8,873062.4,494054.4
212635076,2299,437.2,263.33,1005122.8,605395.67,399727.13
661021888,9921,668.27,502.54,6629906.67,4985699.34,1644207.33
950724923,9487,154.06,90.93,1461567.22,862652.91,598914.31
628668010,5689,437.2,263.33,2487230.8,1498084.37,989146.43
662087476,5252,255.28,159.42,1340730.56,837273.84,503456.72
288532149,1930,152.58,97.44,294479.4,188059.2,106420.2
165863358,1508,437.2,263.33,659297.6,397101.64,262195.96
122254931,6806,47.45,31.79,322944.7,216362.74,106581.96
506193196,2670,651.21,524.96,1738730.7,1401643.2,337087.5
836476981,982,651.21,524.96,639488.22,515510.72,123977.5
252217614,5652,437.2,263.33,2471054.4,1488341.16,982713.24
662838923,7622,9.33,6.92,71113.26,52744.24,18369.02
898077237,9867,668.27,502.54,6593820.09,4958562.18,1635257.91
757981383,2390,109.28,35.84,261179.2,85657.6,175521.6
562912690,7229,81.73,56.67,590826.17,409667.43,181158.74
703544986,3450,154.06,90.93,531507,313708.5,217798.5
290864598,2153,152.58,97.44,328504.74,209788.32,118716.42
306170356,1467,255.28,159.42,374495.76,233869.14,140626.62
451073586,1553,81.73,56.67,126926.69,88008.51,38918.18
497498118,9604,421.89,364.69,4051831.56,3502482.76,549348.8
737680280,4843,437.2,263.33,2117359.6,1275307.19,842052.41
634168899,3525,154.06,90.93,543061.5,320528.25,222533.25
169825303,3936,651.21,524.96,2563162.56,2066242.56,496920
297823321,1394,47.45,31.79,66145.3,44315.26,21830.04
691649281,3247,255.28,159.42,828894.16,517636.74,311257.42
195102012,3876,205.7,117.11,797293.2,453918.36,343374.84
872292840,9690,9.33,6.92,90407.7,67054.8,23352.9
357645595,4134,109.28,35.84,451763.52,148162.56,303600.96
