uuid,Country,Item Type,Sales Channel,Order Priority,Order Date,Region,Ship Date
527163779,Saudi Arabia,Office Supplies,Offline,L,12/9/16,Middle East and North Africa,12/23/16
179549920,Kiribati,Cosmetics,Online,M,11/1/16,Australia and Oceania,11/12/16
721347987,Papua New Guinea,Snacks,Offline,M,5/20/12,Australia and Oceania,6/9/12
307294309,Mali,Office Supplies,Online,C,1/8/10,Sub-Saharan Africa,2/1/10
762437713,Bosnia and Herzegovina,Baby Food,Offline,C,6/19/13,Europe,8/1/13
832139527,Morocco,Vegetables,Offline,C,5/7/12,Middle East and North Africa,5/17/12
232073581,Benin,Cosmetics,Offline,M,4/21/16,Sub-Saharan Africa,4/21/16
998226201,Cape Verde,Vegetables,Offline,M,4/25/13,Sub-Saharan Africa,6/12/13
736896216,Cote d'Ivoire,Office Supplies,Online,L,5/9/11,Sub-Saharan Africa,6/4/11
274694955,Kyrgyzstan,Beverages,Offline,L,11/20/11,Asia,12/14/11
508546245,Luxembourg,Meat,Online,L,8/30/13,Europe,9/14/13
155686414,Germany,Fruits,Online,M,6/28/16,Europe,8/7/16
703664290,Togo,Snacks,Online,C,6/19/17,Sub-Saharan Africa,7/13/17
560341203,Tanzania,Fruits,Online,L,9/27/14,Sub-Saharan Africa,10/6/14
903890979,Haiti,Snacks,Offline,M,4/26/11,Central America and the Caribbean,5/19/11
732799947,Libya,Meat,Online,M,4/9/11,Middle East and North Africa,4/16/11
915866935,Qatar,Meat,Online,M,12/13/15,Middle East and North Africa,1/26/16
142203271,Sri Lanka,Meat,Offline,H,8/15/12,Asia,9/8/12
771232783,Burkina Faso,Personal Care,Offline,L,2/17/16,Sub-Saharan Africa,3/19/16
282691800,Saint Vincent and the Grenadines,Vegetables,Offline,H,1/31/12,Central America and the Caribbean,2/9/12
726629149,Turkmenistan,Personal Care,Offline,M,8/30/13,Asia,10/12/13
173406159,Tajikistan,Snacks,Offline,L,5/26/12,Asia,6/22/12
363696658,Brunei,Snacks,Online,H,4/1/12,Asia,5/19/12
858486974,Mongolia,Snacks,Online,C,8/26/10,Asia,8/28/10
389075934,Bangladesh,Vegetables,Online,C,6/22/17,Asia,7/21/17
907074868,Denmark,Personal Care,Online,C,5/14/13,Europe,6/8/13
834407603,China,Beverages,Online,M,2/9/14,Asia,3/11/14
913310468,Australia,Vegetables,Online,M,11/1/13,Australia and Oceania,12/17/13
156332290,Turkey,Baby Food,Online,C,7/12/11,Middle East and North Africa,7/21/11
796334397,Afghanistan,Snacks,Offline,H,10/21/14,Middle East and North Africa,11/16/14
636490619,Tajikistan,Beverages,Offline,C,6/5/13,Asia,7/12/13
700287282,Belize,Beverages,Online,L,5/9/13,Central America and the Caribbean,6/23/13
281523215,Belarus,Clothes,Online,M,4/3/10,Europe,5/17/10
994309747,Samoa ,Beverages,Offline,H,1/5/16,Australia and Oceania,2/13/16
923070704,Central African Republic,Fruits,Online,H,1/24/17,Sub-Saharan Africa,2/18/17
472542417,Moldova ,Baby Food,Offline,H,1/25/16,Europe,2/3/16
117773711,United Kingdom,Snacks,Offline,L,12/11/12,Europe,1/18/13
854125916,Pakistan,Baby Food,Offline,M,4/9/16,Middle East and North Africa,4/29/16
147272861,Iraq,Beverages,Online,C,9/27/16,Middle East and North Africa,9/29/16
483200871,Zambia,Household,Offline,M,9/11/13,Sub-Saharan Africa,10/28/13
818208777,France,Meat,Online,H,4/28/11,Europe,4/29/11
628907907,Belarus,Vegetables,Online,H,11/16/14,Europe,12/14/14
362222087,Nauru,Fruits,Online,M,9/30/11,Australia and Oceania,10/28/11
985387647,Malta,Cosmetics,Offline,L,2/5/13,Europe,2/20/13
835953414,Iraq,Snacks,Offline,L,3/29/12,Middle East and North Africa,5/9/12
571780717,El Salvador,Baby Food,Offline,L,2/12/11,Central America and the Caribbean,3/4/11
921043384,Montenegro,Meat,Online,M,7/6/16,Europe,7/14/16
432227742,Hungary,Household,Offline,H,7/28/13,Europe,8/18/13
424132621,Macedonia,Fruits,Offline,L,1/1/15,Europe,1/15/15
935869348,Greenland,Office Supplies,Offline,M,11/9/11,North America,11/14/11
276861751,Japan,Snacks,Offline,H,3/11/15,Asia,3/12/15
876846158,Algeria,Meat,Online,M,5/26/14,Middle East and North Africa,6/19/14
735871398,San Marino,Snacks,Offline,M,4/24/11,Europe,5/23/11
174298799,Ukraine,Clothes,Offline,C,5/20/16,Europe,6/29/16
482802188,Azerbaijan,Office Supplies,Offline,L,8/21/14,Middle East and North Africa,9/6/14
772367894,Iraq,Clothes,Offline,C,11/16/14,Middle East and North Africa,12/16/14
224294745,The Gambia,Clothes,Online,C,8/11/15,Sub-Saharan Africa,9/25/15
340194070,Federated States of Micronesia,Cereal,Offline,H,5/31/16,Australia and Oceania,7/3/16
891989696,Lebanon,Personal Care,Online,C,2/22/14,Middle East and North Africa,3/2/14
371917951,Sierra Leone,Snacks,Offline,L,4/15/14,Sub-Saharan Africa,6/3/14
942527663,Benin,Office Supplies,Offline,H,1/16/12,Sub-Saharan Africa,2/2/12
786680161,Saudi Arabia,Snacks,Offline,L,3/30/11,Middle East and North Africa,5/11/11
857549273,Cuba,Meat,Online,C,1/1/13,Central America and the Caribbean,2/8/13
828621327,Guatemala,Clothes,Offline,M,12/5/11,Central America and the Caribbean,1/11/12
443695151,Haiti,Beverages,Online,H,1/17/15,Central America and the Caribbean,1/21/15
866882073,Lesotho,Baby Food,Offline,H,4/21/15,Sub-Saharan Africa,5/14/15
632605922,Cape Verde,Vegetables,Online,L,7/3/10,Sub-Saharan Africa,7/14/10
595603024,Mauritania,Snacks,Online,M,8/28/14,Sub-Saharan Africa,8/30/14
780922210,Bangladesh,Office Supplies,Online,C,5/1/16,Asia,5/17/16
833924806,Bangladesh,Baby Food,Offline,M,9/26/12,Asia,11/2/12
470284640,Nauru,Office Supplies,Online,M,7/4/13,Australia and Oceania,8/10/13
825988042,Tanzania,Fruits,Online,L,3/12/14,Sub-Saharan Africa,3/14/14
407333838,Saudi Arabia,Vegetables,Online,L,3/13/15,Middle East and North Africa,3/21/15
940933358,Belarus,Baby Food,Online,H,5/31/10,Europe,7/10/10
623710429,Guinea,Snacks,Offline,C,9/25/13,Sub-Saharan Africa,10/18/13
872901380,Tunisia ,Fruits,Online,H,5/26/17,Middle East and North Africa,7/12/17
476055037,Cote d'Ivoire,Household,Offline,H,12/4/10,Sub-Saharan Africa,1/12/11
541032731,Laos,Cereal,Online,C,3/10/15,Asia,4/18/15
446008288,Greenland,Beverages,Online,H,6/21/10,North America,7/17/10
989468038,Austria,Cereal,Offline,C,12/29/15,Europe,2/9/16
340210807,South Africa,Clothes,Online,L,5/21/10,Sub-Saharan Africa,6/6/10
787347924,Cote d'Ivoire,Household,Online,H,3/17/11,Sub-Saharan Africa,4/30/11
190303218,Benin,Snacks,Offline,L,7/31/10,Sub-Saharan Africa,8/4/10
528813016,Macedonia,Baby Food,Offline,H,11/1/16,Europe,12/16/16
252926146,Myanmar,Snacks,Online,H,11/11/12,Asia,12/29/12
133003938,Burkina Faso,Snacks,Online,M,11/28/12,Sub-Saharan Africa,12/8/12
109720218,Belize,Snacks,Online,C,5/10/13,Central America and the Caribbean,5/26/13
644061315,Kazakhstan,Cereal,Offline,L,8/24/11,Asia,9/8/11
467326056,Kenya,Baby Food,Online,L,1/28/10,Sub-Saharan Africa,3/11/10
631125771,Denmark,Beverages,Online,L,1/4/12,Europe,2/21/12
457384288,Saint Lucia,Cereal,Online,H,7/6/10,Central America and the Caribbean,7/25/10
688337934,Costa Rica,Personal Care,Online,M,11/10/14,Central America and the Caribbean,11/19/14
336535537,France,Personal Care,Offline,H,6/18/16,Europe,6/24/16
734838426,Myanmar,Baby Food,Online,L,5/17/15,Asia,5/30/15
586420428,Bosnia and Herzegovina,Snacks,Offline,L,6/26/16,Europe,7/17/16
914767873,Luxembourg,Snacks,Online,L,8/15/10,Europe,9/20/10
113679587,Lebanon,Snacks,Offline,L,3/2/16,Middle East and North Africa,4/19/16
697266900,Germany,Office Supplies,Online,L,9/18/14,Europe,10/3/14
749953639,Nauru,Vegetables,Offline,C,6/3/15,Australia and Oceania,7/3/15
676476132,Palau,Beverages,Offline,H,5/13/13,Australia and Oceania,5/14/13
951883208,Ethiopia,Snacks,Offline,H,1/19/16,Sub-Saharan Africa,2/14/16
771536195,Mexico,Vegetables,Offline,M,11/23/16,North America,12/3/16
301108920,Vanuatu,Clothes,Offline,M,3/7/14,Australia and Oceania,3/10/14
226587712,Saint Kitts and Nevis ,Cosmetics,Online,M,10/23/14,Central America and the Caribbean,11/8/14
404271399,Kosovo,Beverages,Online,C,5/27/15,Europe,7/13/15
310771310,South Korea,Beverages,Offline,M,8/21/13,Asia,8/28/13
393011271,Rwanda,Fruits,Online,H,1/20/12,Sub-Saharan Africa,3/10/12
718227612,Rwanda,Clothes,Offline,H,3/30/14,Sub-Saharan Africa,5/5/14
523969161,Greenland,Fruits,Online,L,7/6/13,North America,7/25/13
468097245,Belgium,Meat,Online,M,10/20/11,Europe,11/3/11
378785693,Tanzania,Cosmetics,Offline,C,11/27/15,Sub-Saharan Africa,12/22/15
604520833,Solomon Islands,Snacks,Online,H,12/16/10,Australia and Oceania,1/4/11
664101493,El Salvador,Cereal,Offline,L,3/31/17,Central America and the Caribbean,3/31/17
596639001,Burkina Faso,Fruits,Online,M,9/5/10,Sub-Saharan Africa,10/14/10
511557185,The Bahamas,Clothes,Offline,C,6/13/17,Central America and the Caribbean,7/22/17
138592374,Poland,Clothes,Online,C,10/26/11,Europe,11/18/11
177793395,Papua New Guinea,Personal Care,Online,C,9/30/10,Australia and Oceania,11/18/10
949521577,Grenada,Vegetables,Online,M,2/15/17,Central America and the Caribbean,3/25/17
144450747,Syria,Cereal,Online,H,12/24/15,Middle East and North Africa,2/11/16
473567235,Burkina Faso,Personal Care,Online,M,2/9/16,Sub-Saharan Africa,2/15/16
218169867,Laos,Cereal,Online,H,1/9/16,Asia,1/31/16
879869973,San Marino,Baby Food,Offline,M,4/19/15,Europe,5/8/15
430591380,Germany,Office Supplies,Offline,M,10/14/10,Europe,10/26/10
962570416,North Korea,Household,Offline,M,7/20/15,Asia,8/16/15
138355910,Belarus,Personal Care,Online,C,3/20/17,Europe,4/16/17
640809190,Chad,Personal Care,Offline,C,1/18/12,Sub-Saharan Africa,2/29/12
723104083,Belgium,Baby Food,Offline,H,4/19/16,Europe,5/26/16
958726918,Tonga,Fruits,Online,C,1/2/17,Australia and Oceania,2/13/17
191476523,South Korea,Personal Care,Online,C,8/15/13,Asia,9/7/13
485464227,Cape Verde,Cereal,Online,M,3/30/14,Sub-Saharan Africa,4/12/14
375113856,Serbia,Cereal,Online,H,9/1/16,Europe,10/2/16
715161740,Sudan,Vegetables,Online,M,3/10/12,Sub-Saharan Africa,3/18/12
630656707,The Gambia,Cereal,Offline,H,2/6/12,Sub-Saharan Africa,2/23/12
666960084,Sao Tome and Principe,Beverages,Offline,C,8/7/13,Sub-Saharan Africa,9/17/13
539745700,Bulgaria,Snacks,Offline,L,3/8/11,Europe,3/10/11
484999883,Algeria,Office Supplies,Offline,M,7/18/15,Middle East and North Africa,8/24/15
809021461,Mali,Vegetables,Online,C,12/9/11,Sub-Saharan Africa,12/26/11
538421761,Dominica,Cosmetics,Offline,C,12/25/16,Central America and the Caribbean,1/27/17
570124614,Israel,Meat,Offline,H,4/12/14,Middle East and North Africa,4/20/14
521366345,Lebanon,Meat,Offline,H,3/17/11,Middle East and North Africa,4/18/11
979695785,Haiti,Household,Offline,C,6/6/12,Central America and the Caribbean,7/7/12
352974259,Belgium,Cosmetics,Online,H,2/9/16,Europe,3/27/16
719375598,United Kingdom,Fruits,Online,M,2/5/10,Europe,2/11/10
177386128,Monaco,Beverages,Online,C,8/13/13,Europe,8/16/13
495804679,Cuba,Fruits,Online,M,11/12/12,Central America and the Caribbean,11/29/12
363742578,Liechtenstein,Cereal,Offline,L,4/7/10,Europe,5/18/10
340623652,Democratic Republic of the Congo,Vegetables,Online,C,1/28/13,Sub-Saharan Africa,2/3/13
606184232,Turkey,Snacks,Online,M,6/28/14,Middle East and North Africa,7/6/14
510473144,Taiwan,Fruits,Offline,M,7/14/12,Asia,8/15/12
823851716,Belarus,Cereal,Offline,L,11/21/13,Europe,12/13/13
586993777,Israel,Cereal,Offline,C,12/8/14,Middle East and North Africa,12/21/14
260885655,Malaysia,Meat,Online,L,2/11/13,Asia,2/16/13
376826179,Honduras,Beverages,Online,L,9/22/10,Central America and the Caribbean,10/26/10
186426675,Italy,Office Supplies,Offline,L,2/16/11,Europe,4/6/11
811610972,Denmark,Meat,Online,M,12/17/14,Europe,1/23/15
294615399,Belarus,Cereal,Offline,L,5/11/16,Europe,5/12/16
347988784,Sweden,Office Supplies,Online,L,4/20/14,Europe,5/21/14
504592454,Myanmar,Vegetables,Online,M,5/30/16,Asia,6/27/16
367600238,The Bahamas,Beverages,Online,L,6/11/12,Central America and the Caribbean,7/16/12
960498464,Cyprus,Beverages,Online,C,12/8/15,Europe,12/12/15
677085959,Iran,Cereal,Online,H,12/25/14,Middle East and North Africa,1/25/15
231474053,Madagascar,Cereal,Online,M,11/21/13,Sub-Saharan Africa,12/10/13
408086574,Albania,Personal Care,Offline,H,4/1/14,Europe,4/15/14
711659848,Barbados,Cereal,Online,C,2/19/11,Central America and the Caribbean,3/14/11
717242705,Indonesia,Cereal,Online,H,1/20/12,Asia,3/2/12
520196473,East Timor,Snacks,Online,C,6/4/10,Australia and Oceania,7/3/10
286194980,Sudan,Clothes,Offline,M,2/3/12,Sub-Saharan Africa,3/7/12
701224553,Monaco,Beverages,Online,L,5/24/16,Europe,6/6/16
721584022,Slovenia,Personal Care,Online,L,5/19/12,Europe,6/8/12
723884713,Sudan,Clothes,Online,C,11/15/12,Sub-Saharan Africa,11/30/12
255050456,Madagascar,Meat,Online,H,11/1/12,Sub-Saharan Africa,12/20/12
282317578,Czech Republic,Meat,Online,L,11/11/15,Europe,12/16/15
943234908,New Zealand,Beverages,Online,C,4/4/15,Australia and Oceania,4/30/15
195663774,Laos,Cosmetics,Online,M,12/16/12,Asia,1/21/13
567778003,Luxembourg,Cereal,Online,L,10/8/15,Europe,10/28/15
608063924,Saint Vincent and the Grenadines,Fruits,Online,C,5/23/16,Central America and the Caribbean,7/7/16
735320365,Niger,Cosmetics,Offline,C,5/23/12,Sub-Saharan Africa,6/7/12
988658654,Swaziland,Cosmetics,Offline,M,7/18/17,Sub-Saharan Africa,9/6/17
577502620,Vietnam,Snacks,Offline,C,8/11/12,Asia,8/15/12
131588590,Mauritius ,Cosmetics,Offline,C,4/12/17,Sub-Saharan Africa,4/12/17
350965392,United Kingdom,Personal Care,Online,L,8/27/10,Europe,10/13/10
655994355,Gabon,Cereal,Offline,H,10/9/10,Sub-Saharan Africa,10/22/10
537349307,Latvia,Snacks,Offline,L,3/23/10,Europe,4/2/10
906016576,Saudi Arabia,Household,Offline,H,3/29/10,Middle East and North Africa,4/9/10
943294990,Monaco,Meat,Online,C,11/27/16,Europe,12/25/16
350795876,Laos,Cosmetics,Online,M,8/26/14,Asia,9/29/14
700443065,Costa Rica,Office Supplies,Offline,M,6/21/15,Central America and the Caribbean,8/4/15
484472882,Belgium,Clothes,Offline,M,4/14/17,Europe,5/17/17
965434157,Solomon Islands,Baby Food,Offline,H,4/17/15,Australia and Oceania,5/3/15
326188218,Saudi Arabia,Meat,Offline,H,4/28/13,Middle East and North Africa,5/19/13
419908893,Mongolia,Household,Offline,L,6/30/12,Asia,7/14/12
920082509,Malta,Snacks,Online,C,12/26/14,Europe,1/20/15
670507895,The Bahamas,Office Supplies,Offline,H,9/2/12,Central America and the Caribbean,9/22/12
835296380,Benin,Vegetables,Online,L,8/28/13,Sub-Saharan Africa,9/29/13
848871791,Denmark,Beverages,Online,C,9/26/15,Europe,10/25/15
665970456,Brunei,Cereal,Online,L,3/14/10,Asia,4/27/10
311641204,Costa Rica,Snacks,Online,C,11/30/15,Central America and the Caribbean,1/17/16
331245362,Guinea,Baby Food,Offline,H,12/8/14,Sub-Saharan Africa,1/1/15
440456759,Democratic Republic of the Congo,Office Supplies,Online,H,11/26/16,Sub-Saharan Africa,1/11/17
875261723,San Marino,Household,Offline,M,5/14/17,Europe,7/1/17
141959083,Netherlands,Personal Care,Online,M,9/23/16,Europe,9/28/16
867160165,Marshall Islands,Personal Care,Online,H,6/15/16,Australia and Oceania,6/19/16
347788798,Benin,Fruits,Offline,C,4/19/15,Sub-Saharan Africa,5/11/15
901081311,Morocco,Snacks,Online,L,1/22/13,Middle East and North Africa,3/9/13
414586532,Belize,Beverages,Offline,C,5/30/14,Central America and the Caribbean,6/1/14
896165788,El Salvador,Office Supplies,Offline,C,7/3/17,Central America and the Caribbean,8/5/17
823992908,Belize,Clothes,Offline,C,3/14/10,Central America and the Caribbean,3/30/10
996554219,Saint Kitts and Nevis ,Snacks,Online,H,9/18/11,Central America and the Caribbean,11/1/11
482648551,France,Snacks,Online,M,10/28/15,Europe,12/13/15
671387231,Uzbekistan,Personal Care,Online,M,5/15/17,Asia,5/30/17
322194087,Niger,Cereal,Online,L,1/18/16,Sub-Saharan Africa,2/23/16
514805448,Algeria,Snacks,Offline,C,8/12/12,Middle East and North Africa,8/12/12
599270141,Kuwait,Snacks,Online,L,9/5/12,Middle East and North Africa,10/19/12
445949494,Samoa ,Office Supplies,Offline,C,5/6/15,Australia and Oceania,5/17/15
895517337,Sierra Leone,Office Supplies,Online,M,12/27/16,Sub-Saharan Africa,2/4/17
608959996,Azerbaijan,Cereal,Offline,C,1/22/15,Middle East and North Africa,2/15/15
117576301,United Kingdom,Beverages,Online,H,11/6/11,Europe,11/9/11
472977578,Switzerland,Cosmetics,Online,H,9/20/10,Europe,10/17/10
997087657,Maldives,Cereal,Online,H,4/23/12,Asia,5/26/12
632142865,Malaysia,Clothes,Offline,M,10/4/10,Asia,10/26/10
190692031,Democratic Republic of the Congo,Office Supplies,Online,M,8/12/12,Sub-Saharan Africa,9/15/12
105596482,Afghanistan,Beverages,Offline,M,5/9/10,Middle East and North Africa,5/30/10
880030047,South Africa,Fruits,Offline,C,6/13/16,Sub-Saharan Africa,7/9/16
837479054,Belarus,Cosmetics,Online,M,2/24/14,Europe,2/25/14
171742331,Libya,Meat,Offline,C,4/8/14,Middle East and North Africa,5/20/14
496931207,Bosnia and Herzegovina,Beverages,Offline,M,7/16/13,Europe,7/17/13
797469508,Trinidad and Tobago,Cereal,Online,L,7/20/13,Central America and the Caribbean,8/15/13
578093564,Qatar,Office Supplies,Online,L,12/14/16,Middle East and North Africa,1/4/17
313852202,Italy,Meat,Offline,M,2/8/16,Europe,3/14/16
100106751,Iceland,Meat,Online,L,12/30/11,Europe,1/24/12
102531039,Namibia,Beverages,Online,L,6/23/10,Sub-Saharan Africa,8/2/10
107111394,Armenia,Snacks,Online,M,11/19/10,Europe,12/28/10
870146644,Angola,Office Supplies,Online,C,5/29/17,Sub-Saharan Africa,6/20/17
968248116,Guinea,Clothes,Online,L,8/1/12,Sub-Saharan Africa,8/2/12
848339641,Mali,Snacks,Online,L,2/2/14,Sub-Saharan Africa,3/1/14
577657544,South Africa,Meat,Online,L,5/18/10,Sub-Saharan Africa,5/30/10
293750655,Montenegro,Household,Online,L,6/21/17,Europe,7/1/17
654480302,Tanzania,Baby Food,Offline,L,8/5/14,Sub-Saharan Africa,9/11/14
588020312,Tuvalu,Cosmetics,Offline,L,2/8/16,Australia and Oceania,3/23/16
442857015,Kosovo,Clothes,Online,L,9/22/14,Europe,11/10/14
637789237,Turkmenistan,Office Supplies,Offline,L,8/2/15,Asia,8/10/15
311928308,Azerbaijan,Vegetables,Online,C,4/24/17,Middle East and North Africa,6/2/17
474698054,Liberia,Cereal,Offline,H,10/26/15,Sub-Saharan Africa,12/14/15
855834805,Syria,Snacks,Online,H,8/23/15,Middle East and North Africa,8/29/15
355387389,Uzbekistan,Snacks,Offline,L,1/14/11,Asia,2/5/11
193717133,Palau,Cereal,Offline,H,6/18/12,Australia and Oceania,7/4/12
761497867,Guatemala,Snacks,Offline,L,7/6/12,Central America and the Caribbean,8/25/12
269715917,Sao Tome and Principe,Snacks,Online,H,6/2/12,Sub-Saharan Africa,7/16/12
599670112,Sierra Leone,Cosmetics,Online,C,9/10/10,Sub-Saharan Africa,9/21/10
552971780,Democratic Republic of the Congo,Office Supplies,Online,M,6/24/14,Sub-Saharan Africa,7/21/14
801544749,Sao Tome and Principe,Personal Care,Online,L,1/21/13,Sub-Saharan Africa,1/24/13
737625348,Haiti,Cereal,Offline,L,12/3/11,Central America and the Caribbean,12/20/11
723762404,Cote d'Ivoire,Personal Care,Offline,L,11/3/13,Sub-Saharan Africa,12/6/13
742817246,Namibia,Personal Care,Online,C,1/28/15,Sub-Saharan Africa,2/25/15
847963702,East Timor,Personal Care,Online,L,9/26/16,Australia and Oceania,10/15/16
712688100,East Timor,Clothes,Offline,H,6/8/13,Australia and Oceania,7/14/13
980789268,Tajikistan,Office Supplies,Offline,M,3/13/12,Asia,4/27/12
116378533,Chad,Snacks,Online,L,7/17/13,Sub-Saharan Africa,8/14/13
253879725,Somalia,Baby Food,Online,H,4/10/15,Middle East and North Africa,4/14/15
448029172,Libya,Baby Food,Online,H,4/2/16,Middle East and North Africa,4/8/16
723875701,Portugal,Snacks,Online,L,8/16/12,Europe,8/21/12
726780641,Eritrea,Fruits,Offline,M,9/29/16,Sub-Saharan Africa,11/2/16
172417819,Lebanon,Cosmetics,Offline,C,7/12/15,Middle East and North Africa,7/28/15
196773564,Seychelles ,Cosmetics,Online,L,2/3/12,Sub-Saharan Africa,3/12/12
206146705,Vietnam,Cereal,Online,M,6/2/14,Asia,6/23/14
127148568,Germany,Cosmetics,Offline,M,5/26/16,Europe,5/30/16
856702983,Morocco,Fruits,Offline,C,10/14/16,Middle East and North Africa,10/27/16
212046277,Belarus,Office Supplies,Offline,H,5/22/15,Europe,6/28/15
580727279,Cuba,Fruits,Offline,H,11/11/16,Central America and the Caribbean,11/11/16
370607316,New Zealand,Snacks,Online,C,10/19/11,Australia and Oceania,12/5/11
759860217,Burkina Faso,Office Supplies,Offline,L,10/9/10,Sub-Saharan Africa,10/12/10
746972310,Uganda,Baby Food,Offline,L,4/13/10,Sub-Saharan Africa,4/24/10
300742423,Iraq,Household,Offline,L,9/5/11,Middle East and North Africa,9/7/11
